TEST_PARAM.comment:,LP785060

SourceMeter Model:,2400
SourceMeter S/N:,0788255
SourceMeter Firmware:,C32

TEST_PARAM.terminals:,REAR TERMINALS

TEST_PARAM.initial_voc:,4.173783
TEST_PARAM.vcutoff:,3.1

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.15
TEST_PARAM.max_discharge_current:,0.15

TEST_PARAM.measure_interval:,300.0

TEST_PARAM.discharge_start_time:,11/27/21 10:54:40
TEST_PARAM.discharge_stop_time:,11/28/21 07:44:35

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL:,23,58495.888,3.542475,3.484652,0.3854867
BATT_MODEL:,24,57895.927,3.547009,3.489075,0.3862267
BATT_MODEL:,25,56995.994,3.553827,3.495665,0.3877467
BATT_MODEL:,26,56396.042,3.558323,3.500017,0.3887067
BATT_MODEL:,27,55496.112,3.564726,3.506189,0.3902467
BATT_MODEL:,28,54896.163,3.568741,3.51,0.3916067
BATT_MODEL:,29,53996.235,3.574322,3.515411,0.39274
BATT_MODEL:,30,53396.282,3.577831,3.518816,0.3934333
BATT_MODEL:,31,52496.355,3.582813,3.523643,0.3944667
BATT_MODEL:,32,51896.386,3.585958,3.526669,0.39526
BATT_MODEL:,33,50996.442,3.590469,3.530954,0.3967667
BATT_MODEL:,34,50396.488,3.593363,3.533682,0.3978733
BATT_MODEL:,35,49496.561,3.597578,3.537975,0.3973533
BATT_MODEL:,36,48896.578,3.600353,3.540632,0.39814
BATT_MODEL:,37,47996.622,3.604431,3.544155,0.40184
BATT_MODEL:,38,47396.668,3.607117,3.546429,0.4045867
BATT_MODEL:,39,46496.707,3.61116,3.549835,0.4088333
BATT_MODEL:,40,45896.724,3.613865,3.552235,0.4108667
BATT_MODEL:,41,44996.792,3.61797,3.555223,0.4183133
BATT_MODEL:,42,44396.819,3.620737,3.5571,0.4242467
BATT_MODEL:,43,43496.903,3.624937,3.560326,0.43074
BATT_MODEL:,44,42896.954,3.62781,3.56217,0.4376
BATT_MODEL:,45,41997.031,3.632189,3.566074,0.4407667
BATT_MODEL:,46,41397.077,3.635189,3.568794,0.4426333
BATT_MODEL:,47,40497.148,3.639776,3.572777,0.44666
BATT_MODEL:,48,39897.187,3.642937,3.575439,0.4499867
BATT_MODEL:,49,38997.255,3.647903,3.579721,0.4545467
BATT_MODEL:,50,38397.304,3.651331,3.583151,0.4545333
BATT_MODEL:,51,37497.373,3.656761,3.588404,0.4557133
BATT_MODEL:,52,36897.421,3.660564,3.592123,0.4562733
BATT_MODEL:,53,35997.494,3.666639,3.59845,0.4545933
BATT_MODEL:,54,35397.542,3.670946,3.602617,0.4555267
BATT_MODEL:,55,34497.613,3.677843,3.605915,0.47952
BATT_MODEL:,56,33897.666,3.682791,3.600317,0.5498267
BATT_MODEL:,57,32997.735,3.690763,3.6429,0.3190867
BATT_MODEL:,58,32097.81,3.699341,3.651365,0.31984
BATT_MODEL:,59,31497.859,3.705475,3.661741,0.29156
BATT_MODEL:,60,30597.932,3.715412,3.671637,0.2918333
BATT_MODEL:,61,29997.962,3.722593,3.679432,0.28774
BATT_MODEL:,62,29098.015,3.733936,3.692074,0.27908
BATT_MODEL:,63,28498.054,3.741751,3.69993,0.2788067
BATT_MODEL:,64,27598.109,3.753716,3.711876,0.2789333
BATT_MODEL:,65,26998.14,3.761732,3.725323,0.2427267
BATT_MODEL:,66,26398.185,3.769751,3.733358,0.24262
BATT_MODEL:,67,25498.257,3.781702,3.745342,0.2424
BATT_MODEL:,68,24598.331,3.793533,3.757164,0.24246
BATT_MODEL:,69,23998.366,3.801363,3.76499,0.2424867
BATT_MODEL:,70,23098.44,3.813118,3.776739,0.2425267
BATT_MODEL:,71,22498.47,3.820993,3.784609,0.24256
BATT_MODEL:,72,21598.54,3.832752,3.796791,0.23974
BATT_MODEL:,73,20998.588,3.840656,3.804749,0.23938
BATT_MODEL:,74,20098.657,3.852602,3.816713,0.23926
BATT_MODEL:,75,19498.708,3.860586,3.824701,0.2392333
BATT_MODEL:,76,18598.781,3.87265,3.836758,0.23928
BATT_MODEL:,77,17998.829,3.880737,3.84486,0.23918
BATT_MODEL:,78,17098.891,3.892923,3.857029,0.2392933
BATT_MODEL:,79,16498.921,3.901129,3.865244,0.2392333
BATT_MODEL:,80,15598.963,3.913544,3.877712,0.23888
BATT_MODEL:,81,14999.005,3.921881,3.88604,0.23894
BATT_MODEL:,82,14099.075,3.934446,3.89863,0.2387733
BATT_MODEL:,83,13499.126,3.942896,3.907076,0.2388
BATT_MODEL:,84,12599.197,3.955698,3.91988,0.2387867
