TEST_PARAM.comment:,4xaa

SourceMeter Model:,2450
SourceMeter S/N:,04518725
SourceMeter Firmware:,1.7.7b

TEST_PARAM.terminals:,FRONT TERMINALS

TEST_PARAM.initial_voc:,6.4827013016
TEST_PARAM.vcutoff:,3.2

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,100

TEST_PARAM.discharge_start_time:,12/04/21 08:06:17
TEST_PARAM.discharge_stop_time:,12/05/21 11:08:04

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,228,22701.831571,5.3606643677,5.2967014313,0.63962936401
BATT_MODEL_RAW:,229,22801.838734,5.358795166,5.2947731018,0.64022064209
BATT_MODEL_RAW:,230,22901.847983,5.3569202423,5.2928657532,0.64054489136
BATT_MODEL_RAW:,231,23001.857609,5.3550758362,5.2909507751,0.64125061035
BATT_MODEL_RAW:,232,23101.865057,5.3532218933,5.2890510559,0.64170837402
BATT_MODEL_RAW:,233,23201.87317,5.3513755798,5.2871570587,0.64218521118
BATT_MODEL_RAW:,234,23301.881441,5.3495407104,5.2852668762,0.64273834229
BATT_MODEL_RAW:,235,23401.890266,5.347738266,5.283411026,0.6432723999
BATT_MODEL_RAW:,236,23501.898512,5.3459072113,5.2815132141,0.64393997192
BATT_MODEL_RAW:,237,23601.907121,5.3441200256,5.2796516418,0.64468383789
BATT_MODEL_RAW:,238,23701.916715,5.3423118591,5.277803421,0.6450843811
BATT_MODEL_RAW:,239,23801.92478,5.3405189514,5.2759380341,0.64580917358
BATT_MODEL_RAW:,240,23901.933008,5.3387546539,5.2741069794,0.64647674561
BATT_MODEL_RAW:,241,24001.941322,5.3369884491,5.2722873688,0.64701080322
BATT_MODEL_RAW:,242,24101.949233,5.3352222443,5.2704639435,0.64758300781
BATT_MODEL_RAW:,243,24201.956654,5.3334693909,5.268661499,0.64807891846
BATT_MODEL_RAW:,244,24301.963897,5.3317203522,5.2668647766,0.64855575562
BATT_MODEL_RAW:,245,24401.973048,5.3299789429,5.2650871277,0.64891815186
BATT_MODEL_RAW:,246,24501.980214,5.3282814026,5.2633171082,0.64964294434
BATT_MODEL_RAW:,247,24601.987817,5.3265590668,5.2615356445,0.65023422241
BATT_MODEL_RAW:,248,24701.996606,5.3248443604,5.259771347,0.65073013306
BATT_MODEL_RAW:,249,24802.004468,5.3231258392,5.2580032349,0.6512260437
BATT_MODEL_RAW:,250,24902.012129,5.3214263916,5.2562427521,0.65183639526
BATT_MODEL_RAW:,251,25002.018364,5.3197212219,5.2544975281,0.65223693848
BATT_MODEL_RAW:,252,25102.026238,5.3180274963,5.2527370453,0.6529045105
BATT_MODEL_RAW:,253,25202.035472,5.3163452148,5.2509994507,0.6534576416
